n,m,height,block_d,block_type,Lambda,Out,In,Delta,DeltaMertens
5,8600,2,4,smooth,-27.1785524467,1.283502e-05,0.000000e+00,-1.283502e-05,-2.101784e-07
5,8605,1,4,smooth,+9.0600987086,1.282674e-05,0.000000e+00,-1.282674e-05,-2.092333e-07
5,8610,1,4,smooth,+9.0606795974,1.281847e-05,0.000000e+00,-1.281847e-05,-2.082900e-07
5,8615,1,4,smooth,+9.0612601490,1.281021e-05,0.000000e+00,-1.281021e-05,-2.073483e-07
5,8620,1,4,smooth,+9.0618403637,1.280196e-05,0.000000e+00,-1.280196e-05,-2.064083e-07
5,8625,3,4,smooth,+0.0000000000,1.279372e-05,0.000000e+00,-1.279372e-05,-2.054699e-07
5,8630,1,4,smooth,+9.0629997841,1.278549e-05,0.000000e+00,-1.278549e-05,-2.045333e-07
5,8635,1,4,smooth,+9.0635789906,1.277727e-05,0.000000e+00,-1.277727e-05,-2.035983e-07
5,8640,1,4,smooth,+9.0641578618,1.276906e-05,0.000000e+00,-1.276906e-05,-2.026649e-07
5,8645,1,4,smooth,+9.0647363981,1.276086e-05,0.000000e+00,-1.276086e-05,-2.017332e-07
5,8650,2,4,smooth,-9.0653145999,1.275267e-05,0.000000e+00,-1.275267e-05,-2.008031e-07
5,8655,1,4,smooth,+9.0658924676,1.274449e-05,0.000000e+00,-1.274449e-05,-1.998747e-07
5,8660,1,4,smooth,+9.0664700016,1.273632e-05,0.000000e+00,-1.273632e-05,-1.989480e-07
5,8665,1,4,smooth,+9.0670472021,1.272816e-05,0.000000e+00,-1.272816e-05,-1.980229e-07
5,8670,1,4,smooth,+9.0676240698,1.272001e-05,0.000000e+00,-1.272001e-05,-1.970994e-07
5,8675,2,4,smooth,+0.0000000000,1.271187e-05,0.000000e+00,-1.271187e-05,-1.961776e-07
5,8680,1,4,smooth,+9.0687768077,1.270374e-05,0.000000e+00,-1.270374e-05,-1.952573e-07
5,8685,1,4,smooth,+9.0693526787,1.269562e-05,0.000000e+00,-1.269562e-05,-1.943388e-07
5,8690,1,4,smooth,+9.0699282183,1.268751e-05,0.000000e+00,-1.268751e-05,-1.934218e-07
5,8695,1,4,smooth,+9.0705034268,1.267941e-05,0.000000e+00,-1.267941e-05,-1.925064e-07
5,8700,2,4,smooth,-45.3553915232,1.267132e-05,0.000000e+00,-1.267132e-05,-1.915927e-07
5,8705,1,4,smooth,+9.0716528522,1.266324e-05,0.000000e+00,-1.266324e-05,-1.906806e-07
5,8710,1,4,smooth,+9.0722270698,1.265517e-05,0.000000e+00,-1.265517e-05,-1.897701e-07
5,8715,1,4,smooth,+9.0728009580,1.264711e-05,0.000000e+00,-1.264711e-05,-1.888612e-07
5,8720,1,4,smooth,+9.0733745169,1.263906e-05,0.000000e+00,-1.263906e-05,-1.879539e-07
5,8725,2,4,smooth,+0.0000000000,1.263102e-05,0.000000e+00,-1.263102e-05,-1.870482e-07
5,8730,1,4,smooth,+9.0745206488,1.262298e-05,0.000000e+00,-1.262298e-05,-1.861441e-07
5,8735,1,4,smooth,+9.0750932226,1.261496e-05,0.000000e+00,-1.261496e-05,-1.852416e-07
5,8740,1,4,smooth,+9.0756654686,1.260695e-05,0.000000e+00,-1.260695e-05,-1.843406e-07
5,8745,1,4,smooth,+9.0762373875,1.259895e-05,0.000000e+00,-1.259895e-05,-1.834413e-07
5,8750,4,4,smooth,+0.0000000000,1.259096e-05,0.000000e+00,-1.259096e-05,-1.825435e-07
5,8755,1,4,smooth,+9.0773802447,1.258297e-05,0.000000e+00,-1.258297e-05,-1.816473e-07
5,8760,1,4,smooth,+9.0779511839,1.257500e-05,0.000000e+00,-1.257500e-05,-1.807527e-07
5,8765,1,4,smooth,+9.0785217974,1.256704e-05,0.000000e+00,-1.256704e-05,-1.798597e-07
5,8770,1,4,smooth,+9.0790920854,1.255908e-05,0.000000e+00,-1.255908e-05,-1.789682e-07
5,8775,2,4,smooth,-27.2389861450,1.255114e-05,0.000000e+00,-1.255114e-05,-1.780783e-07
5,8780,1,4,smooth,+9.0802316866,1.254321e-05,0.000000e+00,-1.254321e-05,-1.771900e-07
5,8785,1,4,smooth,+9.0808010006,1.253528e-05,0.000000e+00,-1.253528e-05,-1.763032e-07
5,8790,1,4,smooth,+9.0813699907,1.252737e-05,0.000000e+00,-1.252737e-05,-1.754180e-07
5,8795,1,4,smooth,+9.0819386572,1.251946e-05,0.000000e+00,-1.251946e-05,-1.745343e-07
5,8800,2,4,smooth,-45.4125350023,1.251156e-05,0.000000e+00,-1.251156e-05,-1.736521e-07
5,8805,1,4,smooth,+9.0830750209,1.250368e-05,0.000000e+00,-1.250368e-05,-1.727716e-07
5,8810,1,4,smooth,+9.0836427189,1.249580e-05,0.000000e+00,-1.249580e-05,-1.718925e-07
5,8815,1,4,smooth,+9.0842100948,1.248793e-05,0.000000e+00,-1.248793e-05,-1.710150e-07
5,8820,1,4,smooth,+9.0847771490,1.248007e-05,0.000000e+00,-1.248007e-05,-1.701390e-07
5,8825,2,4,smooth,+0.0000000000,1.247222e-05,0.000000e+00,-1.247222e-05,-1.692646e-07
5,8830,1,4,smooth,+9.0859102936,1.246438e-05,0.000000e+00,-1.246438e-05,-1.683916e-07
5,8835,1,4,smooth,+9.0864763848,1.245655e-05,0.000000e+00,-1.245655e-05,-1.675203e-07
5,8840,1,4,smooth,+9.0870421556,1.244873e-05,0.000000e+00,-1.244873e-05,-1.666504e-07
5,8845,1,4,smooth,+9.0876076066,1.244092e-05,0.000000e+00,-1.244092e-05,-1.657820e-07
5,8850,2,4,smooth,-27.2645182140,1.243312e-05,0.000000e+00,-1.243312e-05,-1.649152e-07
5,8855,1,4,smooth,+9.0887375502,1.242533e-05,0.000000e+00,-1.242533e-05,-1.640499e-07
5,8860,1,4,smooth,+9.0893020436,1.241755e-05,0.000000e+00,-1.241755e-05,-1.631860e-07
5,8865,1,4,smooth,+9.0898662185,1.240977e-05,0.000000e+00,-1.240977e-05,-1.623237e-07
5,8870,1,4,smooth,+9.0904300753,1.240201e-05,0.000000e+00,-1.240201e-05,-1.614629e-07
5,8875,3,4,smooth,+0.0000000000,1.239425e-05,0.000000e+00,-1.239425e-05,-1.606036e-07
5,8880,1,4,smooth,+9.0915568360,1.238650e-05,0.000000e+00,-1.238650e-05,-1.597458e-07
5,8885,1,4,smooth,+9.0921197406,1.237877e-05,0.000000e+00,-1.237877e-05,-1.588894e-07
5,8890,1,4,smooth,+9.0926823285,1.237104e-05,0.000000e+00,-1.237104e-05,-1.580346e-07
5,8895,1,4,smooth,+9.0932446001,1.236332e-05,0.000000e+00,-1.236332e-05,-1.571812e-07
5,8900,2,4,smooth,-18.1876131114,1.235561e-05,0.000000e+00,-1.235561e-05,-1.563294e-07
5,8905,1,4,smooth,+9.0943681957,1.234791e-05,0.000000e+00,-1.234791e-05,-1.554790e-07
5,8910,1,4,smooth,+9.0949295205,1.234022e-05,0.000000e+00,-1.234022e-05,-1.546301e-07
5,8915,1,4,smooth,+9.0954905303,1.233254e-05,0.000000e+00,-1.233254e-05,-1.537826e-07
5,8920,1,4,smooth,+9.0960512256,1.232487e-05,0.000000e+00,-1.232487e-05,-1.529366e-07
5,8925,2,4,smooth,-27.2898348199,1.231720e-05,0.000000e+00,-1.231720e-05,-1.520921e-07
5,8930,1,4,smooth,+9.0971716739,1.230955e-05,0.000000e+00,-1.230955e-05,-1.512491e-07
5,8935,1,4,smooth,+9.0977314276,1.230190e-05,0.000000e+00,-1.230190e-05,-1.504075e-07
5,8940,1,4,smooth,+9.0982908682,1.229427e-05,0.000000e+00,-1.229427e-05,-1.495674e-07
5,8945,1,4,smooth,+9.0988499959,1.228664e-05,0.000000e+00,-1.228664e-05,-1.487287e-07
5,8950,2,4,smooth,-9.0994088113,1.227902e-05,0.000000e+00,-1.227902e-05,-1.478915e-07
5,8955,1,4,smooth,+9.0999673145,1.227141e-05,0.000000e+00,-1.227141e-05,-1.470557e-07
5,8960,1,4,smooth,+9.1005255060,1.226381e-05,0.000000e+00,-1.226381e-05,-1.462214e-07
5,8965,1,4,smooth,+9.1010833860,1.225622e-05,0.000000e+00,-1.225622e-05,-1.453885e-07
5,8970,1,4,smooth,+9.1016409551,1.224864e-05,0.000000e+00,-1.224864e-05,-1.445571e-07
5,8975,2,4,smooth,+0.0000000000,1.224107e-05,0.000000e+00,-1.224107e-05,-1.437271e-07
5,8980,1,4,smooth,+9.1027551613,1.223350e-05,0.000000e+00,-1.223350e-05,-1.428985e-07
5,8985,1,4,smooth,+9.1033117992,1.222595e-05,0.000000e+00,-1.222595e-05,-1.420714e-07
5,8990,1,4,smooth,+9.1038681275,1.221840e-05,0.000000e+00,-1.221840e-05,-1.412456e-07
5,8995,1,4,smooth,+9.1044241464,1.221086e-05,0.000000e+00,-1.221086e-05,-1.404214e-07
5,9000,3,4,smooth,+81.9448187069,1.220333e-05,0.000000e+00,-1.220333e-05,-1.395985e-07
5,9005,1,4,smooth,+9.1055352576,1.219581e-05,0.000000e+00,-1.219581e-05,-1.387770e-07
5,9010,1,4,smooth,+9.1060903506,1.218830e-05,0.000000e+00,-1.218830e-05,-1.379570e-07
5,9015,1,4,smooth,+9.1066451356,1.218080e-05,0.000000e+00,-1.218080e-05,-1.371384e-07
5,9020,1,4,smooth,+9.1071996131,1.217331e-05,0.000000e+00,-1.217331e-05,-1.363212e-07
5,9025,2,4,smooth,-4.5538768916,1.216582e-05,0.000000e+00,-1.216582e-05,-1.355053e-07
5,9030,1,4,smooth,+9.1083076464,1.215835e-05,0.000000e+00,-1.215835e-05,-1.346909e-07
5,9035,1,4,smooth,+9.1088612030,1.215088e-05,0.000000e+00,-1.215088e-05,-1.338779e-07
5,9040,1,4,smooth,+9.1094144534,1.214342e-05,0.000000e+00,-1.214342e-05,-1.330663e-07
5,9045,1,4,smooth,+9.1099673978,1.213597e-05,0.000000e+00,-1.213597e-05,-1.322561e-07
5,9050,2,4,smooth,-9.1105200367,1.212853e-05,0.000000e+00,-1.212853e-05,-1.314473e-07
5,9055,1,4,smooth,+9.1110723703,1.212110e-05,0.000000e+00,-1.212110e-05,-1.306398e-07
5,9060,1,4,smooth,+9.1116243990,1.211368e-05,0.000000e+00,-1.211368e-05,-1.298338e-07
5,9065,1,4,smooth,+9.1121761232,1.210626e-05,0.000000e+00,-1.210626e-05,-1.290291e-07
5,9070,1,4,smooth,+9.1127275431,1.209886e-05,0.000000e+00,-1.209886e-05,-1.282258e-07
5,9075,2,4,smooth,-18.2265573183,1.209146e-05,0.000000e+00,-1.209146e-05,-1.274239e-07
5,9080,1,4,smooth,+9.1138294716,1.208407e-05,0.000000e+00,-1.208407e-05,-1.266234e-07
5,9085,1,4,smooth,+9.1143799808,1.207669e-05,0.000000e+00,-1.207669e-05,-1.258242e-07
5,9090,1,4,smooth,+9.1149301872,1.206932e-05,0.000000e+00,-1.206932e-05,-1.250264e-07
5,9095,1,4,smooth,+9.1154800910,1.206196e-05,0.000000e+00,-1.206196e-05,-1.242300e-07
5,9100,2,4,smooth,-45.5801484625,1.205460e-05,0.000000e+00,-1.205460e-05,-1.234349e-07
5,9105,1,4,smooth,+9.1165789922,1.204726e-05,0.000000e+00,-1.204726e-05,-1.226412e-07
5,9110,1,4,smooth,+9.1171279903,1.203992e-05,0.000000e+00,-1.203992e-05,-1.218489e-07
5,9115,1,4,smooth,+9.1176766871,1.203259e-05,0.000000e+00,-1.203259e-05,-1.210579e-07
5,9120,1,4,smooth,+9.1182250831,1.202527e-05,0.000000e+00,-1.202527e-05,-1.202682e-07
5,9125,3,4,smooth,+0.0000000000,1.201796e-05,0.000000e+00,-1.201796e-05,-1.194799e-07
5,9130,1,4,smooth,+9.1193209736,1.201066e-05,0.000000e+00,-1.201066e-05,-1.186930e-07
5,9135,1,4,smooth,+9.1198684688,1.200336e-05,0.000000e+00,-1.200336e-05,-1.179074e-07
5,9140,1,4,smooth,+9.1204156644,1.199608e-05,0.000000e+00,-1.199608e-05,-1.171231e-07
5,9145,1,4,smooth,+9.1209625608,1.198880e-05,0.000000e+00,-1.198880e-05,-1.163402e-07
5,9150,2,4,smooth,-27.3645274748,1.198153e-05,0.000000e+00,-1.198153e-05,-1.155586e-07
5,9155,1,4,smooth,+9.1220554571,1.197427e-05,0.000000e+00,-1.197427e-05,-1.147783e-07
5,9160,1,4,smooth,+9.1226014577,1.196701e-05,0.000000e+00,-1.196701e-05,-1.139994e-07
5,9165,1,4,smooth,+9.1231471603,1.195977e-05,0.000000e+00,-1.195977e-05,-1.132217e-07
5,9170,1,4,smooth,+9.1236925653,1.195253e-05,0.000000e+00,-1.195253e-05,-1.124455e-07
5,9175,2,4,smooth,+0.0000000000,1.194531e-05,0.000000e+00,-1.194531e-05,-1.116705e-07
5,9180,1,4,smooth,+9.1247824836,1.193809e-05,0.000000e+00,-1.193809e-05,-1.108968e-07
5,9185,1,4,smooth,+9.1253269976,1.193088e-05,0.000000e+00,-1.193088e-05,-1.101245e-07
5,9190,1,4,smooth,+9.1258712153,1.192368e-05,0.000000e+00,-1.192368e-05,-1.093535e-07
5,9195,1,4,smooth,+9.1264151370,1.191648e-05,0.000000e+00,-1.191648e-05,-1.085838e-07
5,9200,2,4,smooth,-36.5078350521,1.190930e-05,0.000000e+00,-1.190930e-05,-1.078154e-07
5,9205,1,4,smooth,+9.1275020937,1.190212e-05,0.000000e+00,-1.190212e-05,-1.070483e-07
5,9210,1,4,smooth,+9.1280451292,1.189495e-05,0.000000e+00,-1.189495e-05,-1.062825e-07
5,9215,1,4,smooth,+9.1285878701,1.188779e-05,0.000000e+00,-1.188779e-05,-1.055180e-07
5,9220,1,4,smooth,+9.1291303166,1.188064e-05,0.000000e+00,-1.188064e-05,-1.047548e-07
5,9225,2,4,smooth,-18.2593449378,1.187349e-05,0.000000e+00,-1.187349e-05,-1.039929e-07
5,9230,1,4,smooth,+9.1302143275,1.186635e-05,0.000000e+00,-1.186635e-05,-1.032322e-07
5,9235,1,4,smooth,+9.1307558926,1.185923e-05,0.000000e+00,-1.185923e-05,-1.024729e-07
5,9240,1,4,smooth,+9.1312971646,1.185211e-05,0.000000e+00,-1.185211e-05,-1.017149e-07
5,9245,1,4,smooth,+9.1318381438,1.184499e-05,0.000000e+00,-1.184499e-05,-1.009581e-07
5,9250,3,4,smooth,+0.0000000000,1.183789e-05,0.000000e+00,-1.183789e-05,-1.002026e-07
5,9255,1,4,smooth,+9.1329192250,1.183080e-05,0.000000e+00,-1.183080e-05,-9.944842e-08
5,9260,1,4,smooth,+9.1334593276,1.182371e-05,0.000000e+00,-1.182371e-05,-9.869549e-08
5,9265,1,4,smooth,+9.1339991387,1.181663e-05,0.000000e+00,-1.181663e-05,-9.794383e-08
5,9270,1,4,smooth,+9.1345386586,1.180956e-05,0.000000e+00,-1.180956e-05,-9.719345e-08
5,9275,2,4,smooth,-9.1350778875,1.180250e-05,0.000000e+00,-1.180250e-05,-9.644433e-08
5,9280,1,4,smooth,+9.1356168258,1.179544e-05,0.000000e+00,-1.179544e-05,-9.569648e-08
5,9285,1,4,smooth,+9.1361554738,1.178839e-05,0.000000e+00,-1.178839e-05,-9.494988e-08
5,9290,1,4,smooth,+9.1366938318,1.178135e-05,0.000000e+00,-1.178135e-05,-9.420455e-08
5,9295,1,4,smooth,+9.1372319002,1.177432e-05,0.000000e+00,-1.177432e-05,-9.346048e-08
5,9300,2,4,smooth,-45.6888483957,1.176730e-05,0.000000e+00,-1.176730e-05,-9.271765e-08
5,9305,1,4,smooth,+9.1383071691,1.176029e-05,0.000000e+00,-1.176029e-05,-9.197608e-08
5,9310,1,4,smooth,+9.1388443703,1.175328e-05,0.000000e+00,-1.175328e-05,-9.123576e-08
5,9315,1,4,smooth,+9.1393812830,1.174628e-05,0.000000e+00,-1.174628e-05,-9.049669e-08
5,9320,1,4,smooth,+9.1399179077,1.173929e-05,0.000000e+00,-1.173929e-05,-8.975886e-08
5,9325,2,4,smooth,+0.0000000000,1.173231e-05,0.000000e+00,-1.173231e-05,-8.902227e-08
5,9330,1,4,smooth,+9.1409902938,1.172533e-05,0.000000e+00,-1.172533e-05,-8.828692e-08
5,9335,1,4,smooth,+9.1415260560,1.171836e-05,0.000000e+00,-1.171836e-05,-8.755281e-08
5,9340,1,4,smooth,+9.1420615312,1.171140e-05,0.000000e+00,-1.171140e-05,-8.681993e-08
5,9345,1,4,smooth,+9.1425967199,1.170445e-05,0.000000e+00,-1.170445e-05,-8.608829e-08
5,9350,2,4,smooth,-27.4293948668,1.169751e-05,0.000000e+00,-1.169751e-05,-8.535787e-08
5,9355,1,4,smooth,+9.1436662387,1.169057e-05,0.000000e+00,-1.169057e-05,-8.462868e-08
5,9360,1,4,smooth,+9.1442005695,1.168365e-05,0.000000e+00,-1.168365e-05,-8.390071e-08
5,9365,1,4,smooth,+9.1447346149,1.167673e-05,0.000000e+00,-1.167673e-05,-8.317396e-08
5,9370,1,4,smooth,+9.1452683752,1.166981e-05,0.000000e+00,-1.166981e-05,-8.244843e-08
5,9375,5,4,smooth,+0.0000000000,1.166291e-05,0.000000e+00,-1.166291e-05,-8.172412e-08
5,9380,1,4,smooth,+9.1463350420,1.165601e-05,0.000000e+00,-1.165601e-05,-8.100103e-08
5,9385,1,4,smooth,+9.1468679490,1.164913e-05,0.000000e+00,-1.164913e-05,-8.027914e-08
5,9390,1,4,smooth,+9.1474005722,1.164224e-05,0.000000e+00,-1.164224e-05,-7.955846e-08
5,9395,1,4,smooth,+9.1479329118,1.163537e-05,0.000000e+00,-1.163537e-05,-7.883899e-08
5,9400,2,4,smooth,-27.4453949048,1.162851e-05,0.000000e+00,-1.162851e-05,-7.812073e-08
5,9405,1,4,smooth,+9.1489967417,1.162165e-05,0.000000e+00,-1.162165e-05,-7.740366e-08
5,9410,1,4,smooth,+9.1495282326,1.161480e-05,0.000000e+00,-1.161480e-05,-7.668780e-08
5,9415,1,4,smooth,+9.1500594411,1.160796e-05,0.000000e+00,-1.160796e-05,-7.597313e-08
5,9420,1,4,smooth,+9.1505903676,1.160112e-05,0.000000e+00,-1.160112e-05,-7.525966e-08
5,9425,2,4,smooth,-9.1511210123,1.159429e-05,0.000000e+00,-1.159429e-05,-7.454738e-08
5,9430,1,4,smooth,+9.1516513756,1.158748e-05,0.000000e+00,-1.158748e-05,-7.383629e-08
5,9435,1,4,smooth,+9.1521814578,1.158066e-05,0.000000e+00,-1.158066e-05,-7.312638e-08
5,9440,1,4,smooth,+9.1527112591,1.157386e-05,0.000000e+00,-1.157386e-05,-7.241766e-08
5,9445,1,4,smooth,+9.1532407799,1.156706e-05,0.000000e+00,-1.156706e-05,-7.171012e-08
5,9450,2,4,smooth,-64.0763901434,1.156028e-05,0.000000e+00,-1.156028e-05,-7.100377e-08
5,9455,1,4,smooth,+9.1542989811,1.155349e-05,0.000000e+00,-1.155349e-05,-7.029859e-08
5,9460,1,4,smooth,+9.1548276620,1.154672e-05,0.000000e+00,-1.154672e-05,-6.959458e-08
5,9465,1,4,smooth,+9.1553560636,1.153996e-05,0.000000e+00,-1.153996e-05,-6.889175e-08
5,9470,1,4,smooth,+9.1558841862,1.153320e-05,0.000000e+00,-1.153320e-05,-6.819009e-08
5,9475,2,4,smooth,+0.0000000000,1.152645e-05,0.000000e+00,-1.152645e-05,-6.748960e-08
5,9480,1,4,smooth,+9.1569395952,1.151970e-05,0.000000e+00,-1.151970e-05,-6.679027e-08
5,9485,1,4,smooth,+9.1574668824,1.151297e-05,0.000000e+00,-1.151297e-05,-6.609211e-08
5,9490,1,4,smooth,+9.1579938916,1.150624e-05,0.000000e+00,-1.150624e-05,-6.539511e-08
5,9495,1,4,smooth,+9.1585206232,1.149952e-05,0.000000e+00,-1.149952e-05,-6.469926e-08
5,9500,3,4,smooth,+9.1590470776,1.149281e-05,0.000000e+00,-1.149281e-05,-6.400457e-08
5,9505,1,4,smooth,+9.1595732549,1.148610e-05,0.000000e+00,-1.148610e-05,-6.331104e-08
5,9510,1,4,smooth,+9.1600991555,1.147940e-05,0.000000e+00,-1.147940e-05,-6.261866e-08
5,9515,1,4,smooth,+9.1606247797,1.147271e-05,0.000000e+00,-1.147271e-05,-6.192743e-08
5,9520,1,4,smooth,+9.1611501278,1.146603e-05,0.000000e+00,-1.146603e-05,-6.123734e-08
5,9525,2,4,smooth,-9.1616752000,1.145935e-05,0.000000e+00,-1.145935e-05,-6.054840e-08
5,9530,1,4,smooth,+9.1621999966,1.145269e-05,0.000000e+00,-1.145269e-05,-5.986061e-08
5,9535,1,4,smooth,+9.1627245180,1.144602e-05,0.000000e+00,-1.144602e-05,-5.917395e-08
5,9540,1,4,smooth,+9.1632487644,1.143937e-05,0.000000e+00,-1.143937e-05,-5.848843e-08
5,9545,1,4,smooth,+9.1637727362,1.143273e-05,0.000000e+00,-1.143273e-05,-5.780405e-08
5,9550,2,4,smooth,-9.1642964335,1.142609e-05,0.000000e+00,-1.142609e-05,-5.712080e-08
5,9555,1,4,smooth,+9.1648198567,1.141945e-05,0.000000e+00,-1.141945e-05,-5.643868e-08
5,9560,1,4,smooth,+9.1653430060,1.141283e-05,0.000000e+00,-1.141283e-05,-5.575769e-08
5,9565,1,4,smooth,+9.1658658819,1.140621e-05,0.000000e+00,-1.140621e-05,-5.507783e-08
5,9570,1,4,smooth,+9.1663884844,1.139960e-05,0.000000e+00,-1.139960e-05,-5.439909e-08
5,9575,2,4,smooth,+0.0000000000,1.139300e-05,0.000000e+00,-1.139300e-05,-5.372148e-08
5,9580,1,4,smooth,+9.1674328710,1.138641e-05,0.000000e+00,-1.138641e-05,-5.304498e-08
5,9585,1,4,smooth,+9.1679546555,1.137982e-05,0.000000e+00,-1.137982e-05,-5.236960e-08
5,9590,1,4,smooth,+9.1684761679,1.137324e-05,0.000000e+00,-1.137324e-05,-5.169534e-08
5,9595,1,4,smooth,+9.1689974084,1.136667e-05,0.000000e+00,-1.136667e-05,-5.102219e-08
5,9600,2,4,smooth,-64.1866286422,1.136010e-05,0.000000e+00,-1.136010e-05,-5.035015e-08
5,9605,1,4,smooth,+9.1700390752,1.135354e-05,0.000000e+00,-1.135354e-05,-4.967922e-08
5,9610,1,4,smooth,+9.1705595020,1.134699e-05,0.000000e+00,-1.134699e-05,-4.900940e-08
5,9615,1,4,smooth,+9.1710796580,1.134045e-05,0.000000e+00,-1.134045e-05,-4.834068e-08
5,9620,1,4,smooth,+9.1715995437,1.133391e-05,0.000000e+00,-1.133391e-05,-4.767306e-08
5,9625,3,4,smooth,+0.0000000000,1.132738e-05,0.000000e+00,-1.132738e-05,-4.700655e-08
5,9630,1,4,smooth,+9.1726385048,1.132086e-05,0.000000e+00,-1.132086e-05,-4.634113e-08
5,9635,1,4,smooth,+9.1731575808,1.131435e-05,0.000000e+00,-1.131435e-05,-4.567681e-08
5,9640,1,4,smooth,+9.1736763876,1.130784e-05,0.000000e+00,-1.130784e-05,-4.501358e-08
5,9645,1,4,smooth,+9.1741949253,1.130134e-05,0.000000e+00,-1.130134e-05,-4.435144e-08
5,9650,2,4,smooth,-9.1747131943,1.129484e-05,0.000000e+00,-1.129484e-05,-4.369039e-08
5,9655,1,4,smooth,+9.1752311949,1.128836e-05,0.000000e+00,-1.128836e-05,-4.303043e-08
5,9660,1,4,smooth,+9.1757489272,1.128188e-05,0.000000e+00,-1.128188e-05,-4.237155e-08
5,9665,1,4,smooth,+9.1762663916,1.127540e-05,0.000000e+00,-1.127540e-05,-4.171376e-08
5,9670,1,4,smooth,+9.1767835884,1.126894e-05,0.000000e+00,-1.126894e-05,-4.105704e-08
5,9675,2,4,smooth,-18.3546010358,1.126248e-05,0.000000e+00,-1.126248e-05,-4.040141e-08
5,9680,1,4,smooth,+9.1778171803,1.125603e-05,0.000000e+00,-1.125603e-05,-3.974685e-08
5,9685,1,4,smooth,+9.1783335758,1.124959e-05,0.000000e+00,-1.124959e-05,-3.909337e-08
5,9690,1,4,smooth,+9.1788497049,1.124315e-05,0.000000e+00,-1.124315e-05,-3.844095e-08
5,9695,1,4,smooth,+9.1793655677,1.123672e-05,0.000000e+00,-1.123672e-05,-3.778961e-08
5,9700,2,4,smooth,-18.3597623290,1.123030e-05,0.000000e+00,-1.123030e-05,-3.713934e-08
5,9705,1,4,smooth,+9.1803964956,1.122388e-05,0.000000e+00,-1.122388e-05,-3.649013e-08
5,9710,1,4,smooth,+9.1809115613,1.121747e-05,0.000000e+00,-1.121747e-05,-3.584198e-08
5,9715,1,4,smooth,+9.1814263618,1.121107e-05,0.000000e+00,-1.121107e-05,-3.519490e-08
5,9720,1,4,smooth,+9.1819408975,1.120467e-05,0.000000e+00,-1.120467e-05,-3.454887e-08
5,9725,2,4,smooth,+0.0000000000,1.119829e-05,0.000000e+00,-1.119829e-05,-3.390390e-08
5,9730,1,4,smooth,+9.1829691752,1.119191e-05,0.000000e+00,-1.119191e-05,-3.325999e-08
5,9735,1,4,smooth,+9.1834829178,1.118553e-05,0.000000e+00,-1.118553e-05,-3.261713e-08
5,9740,1,4,smooth,+9.1839963966,1.117916e-05,0.000000e+00,-1.117916e-05,-3.197533e-08
5,9745,1,4,smooth,+9.1845096119,1.117280e-05,0.000000e+00,-1.117280e-05,-3.133457e-08
5,9750,3,4,smooth,+18.3700451280,1.116645e-05,0.000000e+00,-1.116645e-05,-3.069485e-08
5,9755,1,4,smooth,+9.1855352531,1.116010e-05,0.000000e+00,-1.116010e-05,-3.005619e-08
5,9760,1,4,smooth,+9.1860476794,1.115376e-05,0.000000e+00,-1.115376e-05,-2.941856e-08
5,9765,1,4,smooth,+9.1865598433,1.114743e-05,0.000000e+00,-1.114743e-05,-2.878198e-08
5,9770,1,4,smooth,+9.1870717450,1.114111e-05,0.000000e+00,-1.114111e-05,-2.814644e-08
5,9775,2,4,smooth,-9.1875833849,1.113479e-05,0.000000e+00,-1.113479e-05,-2.751193e-08
5,9780,1,4,smooth,+9.1880947630,1.112848e-05,0.000000e+00,-1.112848e-05,-2.687845e-08
